Eastern Date Hour,Zone Name,DAM Forecast Load,GMT Start Hour
4/15/2021 2:00,N.Y.C.,3870,6
4/15/2021 3:00,N.Y.C.,3815,7
4/15/2021 4:00,N.Y.C.,3825,8
4/15/2021 5:00,N.Y.C.,4000,9
4/15/2021 6:00,N.Y.C.,4353,10
4/15/2021 7:00,N.Y.C.,4760,11
4/15/2021 8:00,N.Y.C.,5088,12
4/15/2021 9:00,N.Y.C.,5274,13
4/15/2021 10:00,N.Y.C.,5373,14
4/15/2021 11:00,N.Y.C.,5442,15
4/15/2021 12:00,N.Y.C.,5478,16
4/15/2021 13:00,N.Y.C.,5490,17
4/15/2021 14:00,N.Y.C.,5475,18
4/15/2021 15:00,N.Y.C.,5478,19
4/15/2021 16:00,N.Y.C.,5494,20
4/15/2021 17:00,N.Y.C.,5489,21
4/15/2021 18:00,N.Y.C.,5328,22
4/15/2021 19:00,N.Y.C.,5262,23
4/15/2021 20:00,N.Y.C.,5179,0
4/15/2021 21:00,N.Y.C.,5007,1
4/15/2021 22:00,N.Y.C.,4747,2
4/15/2021 23:00,N.Y.C.,4452,3
4/16/2021 0:00,N.Y.C.,4152,4
4/16/2021 1:00,N.Y.C.,3990,5
4/16/2021 2:00,N.Y.C.,3885,6
4/16/2021 3:00,N.Y.C.,3838,7
4/16/2021 4:00,N.Y.C.,3858,8
4/16/2021 5:00,N.Y.C.,4038,9
4/16/2021 6:00,N.Y.C.,4390,10
4/16/2021 7:00,N.Y.C.,4772,11
4/16/2021 8:00,N.Y.C.,5072,12
4/16/2021 9:00,N.Y.C.,5215,13
4/16/2021 10:00,N.Y.C.,5271,14
4/16/2021 11:00,N.Y.C.,5324,15
4/16/2021 12:00,N.Y.C.,5333,16
4/16/2021 13:00,N.Y.C.,5328,17
4/16/2021 14:00,N.Y.C.,5303,18
4/16/2021 15:00,N.Y.C.,5305,19
4/16/2021 16:00,N.Y.C.,5328,20
4/16/2021 17:00,N.Y.C.,5341,21
4/16/2021 18:00,N.Y.C.,5234,22
4/16/2021 19:00,N.Y.C.,5167,23
4/16/2021 20:00,N.Y.C.,5061,0
4/16/2021 21:00,N.Y.C.,4911,1
4/16/2021 22:00,N.Y.C.,4702,2
4/16/2021 23:00,N.Y.C.,4454,3
4/17/2021 0:00,N.Y.C.,4240,4
4/17/2021 1:00,N.Y.C.,4080,5
4/17/2021 2:00,N.Y.C.,3980,6
4/17/2021 3:00,N.Y.C.,3911,7
4/17/2021 4:00,N.Y.C.,3871,8
4/17/2021 5:00,N.Y.C.,3922,9
4/17/2021 6:00,N.Y.C.,4039,10
4/17/2021 7:00,N.Y.C.,4191,11
4/17/2021 8:00,N.Y.C.,4372,12
4/17/2021 9:00,N.Y.C.,4516,13
4/17/2021 10:00,N.Y.C.,4617,14
4/17/2021 11:00,N.Y.C.,4677,15
4/17/2021 12:00,N.Y.C.,4684,16
4/17/2021 13:00,N.Y.C.,4671,17
4/17/2021 14:00,N.Y.C.,4651,18
4/17/2021 15:00,N.Y.C.,4647,19
4/17/2021 16:00,N.Y.C.,4676,20
4/17/2021 17:00,N.Y.C.,4706,21
4/17/2021 18:00,N.Y.C.,4753,22
4/17/2021 19:00,N.Y.C.,4779,23
4/17/2021 20:00,N.Y.C.,4765,0
4/17/2021 21:00,N.Y.C.,4690,1
4/17/2021 22:00,N.Y.C.,4549,2
4/17/2021 23:00,N.Y.C.,4352,3
4/18/2021 0:00,N.Y.C.,4158,4
4/18/2021 1:00,N.Y.C.,4006,5
4/18/2021 2:00,N.Y.C.,3899,6
4/18/2021 3:00,N.Y.C.,3825,7
4/18/2021 4:00,N.Y.C.,3775,8
4/18/2021 5:00,N.Y.C.,3800,9
4/18/2021 6:00,N.Y.C.,3864,10
4/18/2021 7:00,N.Y.C.,3957,11
4/18/2021 8:00,N.Y.C.,4099,12
4/18/2021 9:00,N.Y.C.,4243,13
4/18/2021 10:00,N.Y.C.,4363,14
4/18/2021 11:00,N.Y.C.,4453,15
4/18/2021 12:00,N.Y.C.,4493,16
4/18/2021 13:00,N.Y.C.,4521,17
4/18/2021 14:00,N.Y.C.,4522,18
4/18/2021 15:00,N.Y.C.,4534,19
4/18/2021 16:00,N.Y.C.,4585,20
4/18/2021 17:00,N.Y.C.,4647,21
4/18/2021 18:00,N.Y.C.,4722,22
4/18/2021 19:00,N.Y.C.,4781,23
4/18/2021 20:00,N.Y.C.,4794,0
4/18/2021 21:00,N.Y.C.,4710,1
4/18/2021 22:00,N.Y.C.,4521,2
4/18/2021 23:00,N.Y.C.,4264,3
4/19/2021 0:00,N.Y.C.,4049,4
4/19/2021 1:00,N.Y.C.,3897,5
4/19/2021 2:00,N.Y.C.,3801,6
4/19/2021 3:00,N.Y.C.,3760,7
4/19/2021 4:00,N.Y.C.,3786,8
4/19/2021 5:00,N.Y.C.,3968,9
4/19/2021 6:00,N.Y.C.,4316,10
4/19/2021 7:00,N.Y.C.,4712,11
4/19/2021 8:00,N.Y.C.,5012,12
4/19/2021 9:00,N.Y.C.,5171,13
4/19/2021 10:00,N.Y.C.,5244,14
4/19/2021 11:00,N.Y.C.,5296,15
4/19/2021 12:00,N.Y.C.,5320,16
4/19/2021 13:00,N.Y.C.,5315,17
4/19/2021 14:00,N.Y.C.,5299,18
4/19/2021 15:00,N.Y.C.,5299,19
4/19/2021 16:00,N.Y.C.,5336,20
4/19/2021 17:00,N.Y.C.,5364,21
4/19/2021 18:00,N.Y.C.,5289,22
4/19/2021 19:00,N.Y.C.,5231,23
4/19/2021 20:00,N.Y.C.,5147,0
4/19/2021 21:00,N.Y.C.,4970,1
4/19/2021 22:00,N.Y.C.,4702,2
4/19/2021 23:00,N.Y.C.,4393,3
4/20/2021 0:00,N.Y.C.,4120,4
4/20/2021 1:00,N.Y.C.,3935,5
4/20/2021 2:00,N.Y.C.,3817,6
4/20/2021 3:00,N.Y.C.,3760,7
4/20/2021 4:00,N.Y.C.,3776,8
4/20/2021 5:00,N.Y.C.,3951,9
4/20/2021 6:00,N.Y.C.,4302,10
4/20/2021 7:00,N.Y.C.,4716,11
4/20/2021 8:00,N.Y.C.,5030,12
4/20/2021 9:00,N.Y.C.,5180,13
4/20/2021 10:00,N.Y.C.,5238,14
4/20/2021 11:00,N.Y.C.,5294,15
4/20/2021 12:00,N.Y.C.,5335,16
4/20/2021 13:00,N.Y.C.,5352,17
4/20/2021 14:00,N.Y.C.,5346,18
4/20/2021 15:00,N.Y.C.,5366,19
4/20/2021 16:00,N.Y.C.,5409,20
4/20/2021 17:00,N.Y.C.,5431,21
4/20/2021 18:00,N.Y.C.,5317,22
4/20/2021 19:00,N.Y.C.,5240,23
4/20/2021 20:00,N.Y.C.,5158,0
4/20/2021 21:00,N.Y.C.,4980,1
4/20/2021 22:00,N.Y.C.,4700,2
4/20/2021 23:00,N.Y.C.,4382,3
4/21/2021 0:00,N.Y.C.,4103,4
4/21/2021 1:00,N.Y.C.,3927,5
4/21/2021 2:00,N.Y.C.,3813,6
4/21/2021 3:00,N.Y.C.,3764,7
4/21/2021 4:00,N.Y.C.,3784,8
4/21/2021 5:00,N.Y.C.,3959,9
4/21/2021 6:00,N.Y.C.,4308,10
4/21/2021 7:00,N.Y.C.,4729,11
4/21/2021 8:00,N.Y.C.,5054,12
4/21/2021 9:00,N.Y.C.,5230,13
4/21/2021 10:00,N.Y.C.,5322,14
4/21/2021 11:00,N.Y.C.,5390,15
4/21/2021 12:00,N.Y.C.,5420,16
4/21/2021 13:00,N.Y.C.,5431,17
4/21/2021 14:00,N.Y.C.,5428,18
4/21/2021 15:00,N.Y.C.,5450,19
4/21/2021 16:00,N.Y.C.,5478,20
4/21/2021 17:00,N.Y.C.,5485,21
4/21/2021 18:00,N.Y.C.,5360,22
4/21/2021 19:00,N.Y.C.,5277,23
4/21/2021 20:00,N.Y.C.,5221,0
4/21/2021 21:00,N.Y.C.,5047,1
4/21/2021 22:00,N.Y.C.,4781,2
4/21/2021 23:00,N.Y.C.,4472,3
4/22/2021 0:00,N.Y.C.,4104,4
4/22/2021 1:00,N.Y.C.,3945,5
4/22/2021 2:00,N.Y.C.,3846,6
4/22/2021 3:00,N.Y.C.,3805,7
4/22/2021 4:00,N.Y.C.,3828,8
4/22/2021 5:00,N.Y.C.,3998,9
4/22/2021 6:00,N.Y.C.,4350,10
4/22/2021 7:00,N.Y.C.,4735,11
4/22/2021 8:00,N.Y.C.,5045,12
4/22/2021 9:00,N.Y.C.,5174,13
4/22/2021 10:00,N.Y.C.,5240,14
4/22/2021 11:00,N.Y.C.,5272,15
4/22/2021 12:00,N.Y.C.,5270,16
4/22/2021 13:00,N.Y.C.,5243,17
4/22/2021 14:00,N.Y.C.,5213,18
4/22/2021 15:00,N.Y.C.,5205,19
4/22/2021 16:00,N.Y.C.,5232,20
4/22/2021 17:00,N.Y.C.,5279,21
4/22/2021 18:00,N.Y.C.,5199,22
4/22/2021 19:00,N.Y.C.,5153,23
4/22/2021 20:00,N.Y.C.,5073,0
4/22/2021 21:00,N.Y.C.,4923,1
4/22/2021 22:00,N.Y.C.,4670,2
4/22/2021 23:00,N.Y.C.,4394,3
4/23/2021 0:00,N.Y.C.,4188,4
4/23/2021 1:00,N.Y.C.,4049,5
4/23/2021 2:00,N.Y.C.,3954,6
4/23/2021 3:00,N.Y.C.,3913,7
4/23/2021 4:00,N.Y.C.,3932,8
4/23/2021 5:00,N.Y.C.,4103,9
4/23/2021 6:00,N.Y.C.,4411,10
4/23/2021 7:00,N.Y.C.,4757,11
4/23/2021 8:00,N.Y.C.,5022,12
4/23/2021 9:00,N.Y.C.,5133,13
4/23/2021 10:00,N.Y.C.,5182,14
4/23/2021 11:00,N.Y.C.,5217,15
4/23/2021 12:00,N.Y.C.,5196,16
4/23/2021 13:00,N.Y.C.,5165,17
4/23/2021 14:00,N.Y.C.,5129,18
4/23/2021 15:00,N.Y.C.,5125,19
4/23/2021 16:00,N.Y.C.,5149,20
4/23/2021 17:00,N.Y.C.,5165,21
4/23/2021 18:00,N.Y.C.,5090,22
4/23/2021 19:00,N.Y.C.,5042,23
4/23/2021 20:00,N.Y.C.,4980,0
4/23/2021 21:00,N.Y.C.,4857,1
4/23/2021 22:00,N.Y.C.,4644,2
4/23/2021 23:00,N.Y.C.,4405,3
4/24/2021 0:00,N.Y.C.,4208,4
4/24/2021 1:00,N.Y.C.,4043,5
4/24/2021 2:00,N.Y.C.,3925,6
4/24/2021 3:00,N.Y.C.,3856,7
4/24/2021 4:00,N.Y.C.,3836,8
4/24/2021 5:00,N.Y.C.,3872,9
4/24/2021 6:00,N.Y.C.,3952,10
4/24/2021 7:00,N.Y.C.,4102,11
4/24/2021 8:00,N.Y.C.,4271,12
4/24/2021 9:00,N.Y.C.,4437,13
4/24/2021 10:00,N.Y.C.,4550,14
4/24/2021 11:00,N.Y.C.,4608,15
4/24/2021 12:00,N.Y.C.,4632,16
4/24/2021 13:00,N.Y.C.,4616,17
4/24/2021 14:00,N.Y.C.,4590,18
4/24/2021 15:00,N.Y.C.,4600,19
4/24/2021 16:00,N.Y.C.,4619,20
4/24/2021 17:00,N.Y.C.,4644,21
4/24/2021 18:00,N.Y.C.,4684,22
4/24/2021 19:00,N.Y.C.,4733,23
4/24/2021 20:00,N.Y.C.,4748,0
4/24/2021 21:00,N.Y.C.,4679,1
4/24/2021 22:00,N.Y.C.,4530,2
4/24/2021 23:00,N.Y.C.,4337,3
4/25/2021 0:00,N.Y.C.,4132,4
4/25/2021 1:00,N.Y.C.,3959,5
4/25/2021 2:00,N.Y.C.,3827,6
4/25/2021 3:00,N.Y.C.,3750,7
4/25/2021 4:00,N.Y.C.,3723,8
4/25/2021 5:00,N.Y.C.,3740,9
4/25/2021 6:00,N.Y.C.,3782,10
4/25/2021 7:00,N.Y.C.,3929,11
4/25/2021 8:00,N.Y.C.,4124,12
4/25/2021 9:00,N.Y.C.,4321,13
4/25/2021 10:00,N.Y.C.,4490,14
4/25/2021 11:00,N.Y.C.,4588,15
4/25/2021 12:00,N.Y.C.,4626,16
4/25/2021 13:00,N.Y.C.,4620,17
4/25/2021 14:00,N.Y.C.,4591,18
4/25/2021 15:00,N.Y.C.,4591,19
4/25/2021 16:00,N.Y.C.,4604,20
4/25/2021 17:00,N.Y.C.,4643,21
4/25/2021 18:00,N.Y.C.,4706,22
4/25/2021 19:00,N.Y.C.,4771,23
4/25/2021 20:00,N.Y.C.,4822,0
4/25/2021 21:00,N.Y.C.,4747,1
4/25/2021 22:00,N.Y.C.,4541,2
4/25/2021 23:00,N.Y.C.,4266,3
4/26/2021 0:00,N.Y.C.,4005,4
4/26/2021 1:00,N.Y.C.,3863,5
4/26/2021 2:00,N.Y.C.,3778,6
4/26/2021 3:00,N.Y.C.,3743,7
4/26/2021 4:00,N.Y.C.,3774,8
4/26/2021 5:00,N.Y.C.,3962,9
4/26/2021 6:00,N.Y.C.,4290,10
4/26/2021 7:00,N.Y.C.,4674,11
4/26/2021 8:00,N.Y.C.,4951,12
4/26/2021 9:00,N.Y.C.,5097,13
4/26/2021 10:00,N.Y.C.,5160,14
4/26/2021 11:00,N.Y.C.,5201,15
4/26/2021 12:00,N.Y.C.,5199,16
4/26/2021 13:00,N.Y.C.,5167,17
4/26/2021 14:00,N.Y.C.,5136,18
4/26/2021 15:00,N.Y.C.,5138,19
4/26/2021 16:00,N.Y.C.,5168,20
4/26/2021 17:00,N.Y.C.,5191,21
4/26/2021 18:00,N.Y.C.,5108,22
4/26/2021 19:00,N.Y.C.,5079,23
4/26/2021 20:00,N.Y.C.,5052,0
4/26/2021 21:00,N.Y.C.,4895,1
4/26/2021 22:00,N.Y.C.,4624,2
4/26/2021 23:00,N.Y.C.,4336,3
4/27/2021 0:00,N.Y.C.,4109,4
4/27/2021 1:00,N.Y.C.,3962,5
4/27/2021 2:00,N.Y.C.,3867,6
4/27/2021 3:00,N.Y.C.,3827,7
4/27/2021 4:00,N.Y.C.,3852,8
4/27/2021 5:00,N.Y.C.,4032,9
4/27/2021 6:00,N.Y.C.,4370,10
4/27/2021 7:00,N.Y.C.,4765,11
4/27/2021 8:00,N.Y.C.,5039,12
4/27/2021 9:00,N.Y.C.,5176,13
4/27/2021 10:00,N.Y.C.,5225,14
4/27/2021 11:00,N.Y.C.,5266,15
4/27/2021 12:00,N.Y.C.,5277,16
4/27/2021 13:00,N.Y.C.,5270,17
4/27/2021 14:00,N.Y.C.,5241,18
4/27/2021 15:00,N.Y.C.,5246,19
4/27/2021 16:00,N.Y.C.,5268,20
4/27/2021 17:00,N.Y.C.,5275,21
4/27/2021 18:00,N.Y.C.,5168,22
4/27/2021 19:00,N.Y.C.,5120,23
4/27/2021 20:00,N.Y.C.,5086,0
4/27/2021 21:00,N.Y.C.,4926,1
4/27/2021 22:00,N.Y.C.,4653,2
4/27/2021 23:00,N.Y.C.,4364,3
4/28/2021 0:00,N.Y.C.,4110,4
4/28/2021 1:00,N.Y.C.,3955,5
4/28/2021 2:00,N.Y.C.,3860,6
4/28/2021 3:00,N.Y.C.,3817,7
4/28/2021 4:00,N.Y.C.,3835,8
4/28/2021 5:00,N.Y.C.,4006,9
4/28/2021 6:00,N.Y.C.,4321,10
4/28/2021 7:00,N.Y.C.,4718,11
4/28/2021 8:00,N.Y.C.,5002,12
4/28/2021 9:00,N.Y.C.,5196,13
4/28/2021 10:00,N.Y.C.,5329,14
4/28/2021 11:00,N.Y.C.,5472,15
4/28/2021 12:00,N.Y.C.,5583,16
4/28/2021 13:00,N.Y.C.,5678,17
4/28/2021 14:00,N.Y.C.,5748,18
4/28/2021 15:00,N.Y.C.,5851,19
4/28/2021 16:00,N.Y.C.,5950,20
4/28/2021 17:00,N.Y.C.,5966,21
4/28/2021 18:00,N.Y.C.,5791,22
4/28/2021 19:00,N.Y.C.,5736,23
4/28/2021 20:00,N.Y.C.,5706,0
4/28/2021 21:00,N.Y.C.,5534,1
4/28/2021 22:00,N.Y.C.,5260,2
4/28/2021 23:00,N.Y.C.,4950,3
4/29/2021 0:00,N.Y.C.,4468,4
4/29/2021 1:00,N.Y.C.,4251,5
4/29/2021 2:00,N.Y.C.,4101,6
4/29/2021 3:00,N.Y.C.,4023,7
4/29/2021 4:00,N.Y.C.,4026,8
4/29/2021 5:00,N.Y.C.,4207,9
4/29/2021 6:00,N.Y.C.,4595,10
4/29/2021 7:00,N.Y.C.,5077,11
4/29/2021 8:00,N.Y.C.,5453,12
4/29/2021 9:00,N.Y.C.,5678,13
4/29/2021 10:00,N.Y.C.,5811,14
4/29/2021 11:00,N.Y.C.,5915,15
4/29/2021 12:00,N.Y.C.,5970,16
4/29/2021 13:00,N.Y.C.,6004,17
4/29/2021 14:00,N.Y.C.,5998,18
4/29/2021 15:00,N.Y.C.,5999,19
4/29/2021 16:00,N.Y.C.,5986,20
4/29/2021 17:00,N.Y.C.,5933,21
4/29/2021 18:00,N.Y.C.,5797,22
4/29/2021 19:00,N.Y.C.,5641,23
4/29/2021 20:00,N.Y.C.,5592,0
4/29/2021 21:00,N.Y.C.,5427,1
4/29/2021 22:00,N.Y.C.,5126,2
4/29/2021 23:00,N.Y.C.,4771,3
4/30/2021 0:00,N.Y.C.,4423,4
4/30/2021 1:00,N.Y.C.,4231,5
4/30/2021 2:00,N.Y.C.,4103,6
4/30/2021 3:00,N.Y.C.,4033,7
4/30/2021 4:00,N.Y.C.,4026,8
4/30/2021 5:00,N.Y.C.,4166,9
4/30/2021 6:00,N.Y.C.,4499,10
4/30/2021 7:00,N.Y.C.,4886,11
4/30/2021 8:00,N.Y.C.,5172,12
4/30/2021 9:00,N.Y.C.,5290,13
4/30/2021 10:00,N.Y.C.,5320,14
4/30/2021 11:00,N.Y.C.,5358,15
4/30/2021 12:00,N.Y.C.,5374,16
4/30/2021 13:00,N.Y.C.,5380,17
4/30/2021 14:00,N.Y.C.,5361,18
4/30/2021 15:00,N.Y.C.,5343,19
4/30/2021 16:00,N.Y.C.,5329,20
4/30/2021 17:00,N.Y.C.,5308,21
4/30/2021 18:00,N.Y.C.,5199,22
4/30/2021 19:00,N.Y.C.,5098,23
4/30/2021 20:00,N.Y.C.,5003,0
4/30/2021 21:00,N.Y.C.,4841,1
4/30/2021 22:00,N.Y.C.,4597,2
4/30/2021 23:00,N.Y.C.,4330,3
5/1/2021 0:00,N.Y.C.,4166,4
5/1/2021 1:00,N.Y.C.,3974,5
5/1/2021 2:00,N.Y.C.,3873,6
5/1/2021 3:00,N.Y.C.,3822,7
5/1/2021 4:00,N.Y.C.,3808,8
5/1/2021 5:00,N.Y.C.,3861,9
5/1/2021 6:00,N.Y.C.,3946,10
5/1/2021 7:00,N.Y.C.,4063,11
5/1/2021 8:00,N.Y.C.,4178,12
5/1/2021 9:00,N.Y.C.,4294,13
5/1/2021 10:00,N.Y.C.,4389,14
5/1/2021 11:00,N.Y.C.,4471,15
5/1/2021 12:00,N.Y.C.,4510,16
5/1/2021 13:00,N.Y.C.,4508,17
5/1/2021 14:00,N.Y.C.,4522,18
5/1/2021 15:00,N.Y.C.,4532,19
5/1/2021 16:00,N.Y.C.,4585,20
5/1/2021 17:00,N.Y.C.,4612,21
5/1/2021 18:00,N.Y.C.,4664,22
5/1/2021 19:00,N.Y.C.,4731,23
5/1/2021 20:00,N.Y.C.,4781,0
5/1/2021 21:00,N.Y.C.,4677,1
5/1/2021 22:00,N.Y.C.,4544,2
5/1/2021 23:00,N.Y.C.,4382,3
5/2/2021 0:00,N.Y.C.,4036,4
5/2/2021 1:00,N.Y.C.,3873,5
5/2/2021 2:00,N.Y.C.,3748,6
5/2/2021 3:00,N.Y.C.,3672,7
5/2/2021 4:00,N.Y.C.,3634,8
5/2/2021 5:00,N.Y.C.,3677,9
5/2/2021 6:00,N.Y.C.,3760,10
5/2/2021 7:00,N.Y.C.,3899,11
5/2/2021 8:00,N.Y.C.,4106,12
5/2/2021 9:00,N.Y.C.,4292,13
5/2/2021 10:00,N.Y.C.,4458,14
5/2/2021 11:00,N.Y.C.,4576,15
5/2/2021 12:00,N.Y.C.,4650,16
5/2/2021 13:00,N.Y.C.,4678,17
5/2/2021 14:00,N.Y.C.,4711,18
5/2/2021 15:00,N.Y.C.,4749,19
5/2/2021 16:00,N.Y.C.,4821,20
5/2/2021 17:00,N.Y.C.,4871,21
5/2/2021 18:00,N.Y.C.,4912,22
5/2/2021 19:00,N.Y.C.,4996,23
5/2/2021 20:00,N.Y.C.,5038,0
5/2/2021 21:00,N.Y.C.,4916,1
5/2/2021 22:00,N.Y.C.,4716,2
5/2/2021 23:00,N.Y.C.,4459,3
5/3/2021 0:00,N.Y.C.,4172,4
5/3/2021 1:00,N.Y.C.,4016,5
5/3/2021 2:00,N.Y.C.,3892,6
5/3/2021 3:00,N.Y.C.,3832,7
5/3/2021 4:00,N.Y.C.,3844,8
5/3/2021 5:00,N.Y.C.,4042,9
5/3/2021 6:00,N.Y.C.,4458,10
5/3/2021 7:00,N.Y.C.,4944,11
5/3/2021 8:00,N.Y.C.,5299,12
5/3/2021 9:00,N.Y.C.,5513,13
5/3/2021 10:00,N.Y.C.,5636,14
5/3/2021 11:00,N.Y.C.,5732,15
5/3/2021 12:00,N.Y.C.,5783,16
5/3/2021 13:00,N.Y.C.,5823,17
5/3/2021 14:00,N.Y.C.,5825,18
5/3/2021 15:00,N.Y.C.,5820,19
5/3/2021 16:00,N.Y.C.,5800,20
5/3/2021 17:00,N.Y.C.,5754,21
5/3/2021 18:00,N.Y.C.,5603,22
5/3/2021 19:00,N.Y.C.,5481,23
5/3/2021 20:00,N.Y.C.,5398,0
5/3/2021 21:00,N.Y.C.,5178,1
5/3/2021 22:00,N.Y.C.,4852,2
5/3/2021 23:00,N.Y.C.,4503,3
5/4/2021 0:00,N.Y.C.,4157,4
5/4/2021 1:00,N.Y.C.,3964,5
5/4/2021 2:00,N.Y.C.,3852,6
5/4/2021 3:00,N.Y.C.,3802,7
5/4/2021 4:00,N.Y.C.,3817,8
5/4/2021 5:00,N.Y.C.,3996,9
5/4/2021 6:00,N.Y.C.,4412,10
5/4/2021 7:00,N.Y.C.,4899,11
5/4/2021 8:00,N.Y.C.,5245,12
5/4/2021 9:00,N.Y.C.,5441,13
5/4/2021 10:00,N.Y.C.,5562,14
5/4/2021 11:00,N.Y.C.,5662,15
5/4/2021 12:00,N.Y.C.,5725,16
5/4/2021 13:00,N.Y.C.,5788,17
5/4/2021 14:00,N.Y.C.,5833,18
5/4/2021 15:00,N.Y.C.,5877,19
5/4/2021 16:00,N.Y.C.,5917,20
5/4/2021 17:00,N.Y.C.,5879,21
5/4/2021 18:00,N.Y.C.,5637,22
5/4/2021 19:00,N.Y.C.,5552,23
5/4/2021 20:00,N.Y.C.,5444,0
5/4/2021 21:00,N.Y.C.,5214,1
5/4/2021 22:00,N.Y.C.,4897,2
5/4/2021 23:00,N.Y.C.,4559,3
5/5/2021 0:00,N.Y.C.,4132,4
5/5/2021 1:00,N.Y.C.,3944,5
5/5/2021 2:00,N.Y.C.,3830,6
5/5/2021 3:00,N.Y.C.,3777,7
5/5/2021 4:00,N.Y.C.,3776,8
5/5/2021 5:00,N.Y.C.,3934,9
5/5/2021 6:00,N.Y.C.,4338,10
5/5/2021 7:00,N.Y.C.,4815,11
5/5/2021 8:00,N.Y.C.,5141,12
5/5/2021 9:00,N.Y.C.,5316,13
5/5/2021 10:00,N.Y.C.,5403,14
5/5/2021 11:00,N.Y.C.,5467,15
5/5/2021 12:00,N.Y.C.,5495,16
5/5/2021 13:00,N.Y.C.,5518,17
5/5/2021 14:00,N.Y.C.,5522,18
5/5/2021 15:00,N.Y.C.,5538,19
5/5/2021 16:00,N.Y.C.,5559,20
5/5/2021 17:00,N.Y.C.,5548,21
5/5/2021 18:00,N.Y.C.,5385,22
5/5/2021 19:00,N.Y.C.,5302,23
5/5/2021 20:00,N.Y.C.,5238,0
5/5/2021 21:00,N.Y.C.,5048,1
5/5/2021 22:00,N.Y.C.,4768,2
5/5/2021 23:00,N.Y.C.,4459,3
5/6/2021 0:00,N.Y.C.,4118,4
5/6/2021 1:00,N.Y.C.,3938,5
5/6/2021 2:00,N.Y.C.,3818,6
5/6/2021 3:00,N.Y.C.,3758,7
5/6/2021 4:00,N.Y.C.,3745,8
5/6/2021 5:00,N.Y.C.,3883,9
5/6/2021 6:00,N.Y.C.,4252,10
5/6/2021 7:00,N.Y.C.,4679,11
5/6/2021 8:00,N.Y.C.,4964,12
5/6/2021 9:00,N.Y.C.,5112,13
5/6/2021 10:00,N.Y.C.,5184,14
5/6/2021 11:00,N.Y.C.,5244,15
5/6/2021 12:00,N.Y.C.,5261,16
5/6/2021 13:00,N.Y.C.,5293,17
5/6/2021 14:00,N.Y.C.,5311,18
5/6/2021 15:00,N.Y.C.,5343,19
5/6/2021 16:00,N.Y.C.,5381,20
5/6/2021 17:00,N.Y.C.,5377,21
5/6/2021 18:00,N.Y.C.,5256,22
5/6/2021 19:00,N.Y.C.,5179,23
5/6/2021 20:00,N.Y.C.,5105,0
5/6/2021 21:00,N.Y.C.,4930,1
5/6/2021 22:00,N.Y.C.,4668,2
5/6/2021 23:00,N.Y.C.,4390,3
5/7/2021 0:00,N.Y.C.,4107,4
5/7/2021 1:00,N.Y.C.,3921,5
5/7/2021 2:00,N.Y.C.,3796,6
5/7/2021 3:00,N.Y.C.,3734,7
5/7/2021 4:00,N.Y.C.,3727,8
5/7/2021 5:00,N.Y.C.,3859,9
5/7/2021 6:00,N.Y.C.,4203,10
5/7/2021 7:00,N.Y.C.,4623,11
5/7/2021 8:00,N.Y.C.,4931,12
5/7/2021 9:00,N.Y.C.,5092,13
5/7/2021 10:00,N.Y.C.,5167,14
5/7/2021 11:00,N.Y.C.,5226,15
5/7/2021 12:00,N.Y.C.,5225,16
5/7/2021 13:00,N.Y.C.,5224,17
5/7/2021 14:00,N.Y.C.,5212,18
5/7/2021 15:00,N.Y.C.,5230,19
5/7/2021 16:00,N.Y.C.,5249,20
5/7/2021 17:00,N.Y.C.,5237,21
5/7/2021 18:00,N.Y.C.,5135,22
5/7/2021 19:00,N.Y.C.,5082,23
5/7/2021 20:00,N.Y.C.,4996,0
5/7/2021 21:00,N.Y.C.,4834,1
5/7/2021 22:00,N.Y.C.,4609,2
5/7/2021 23:00,N.Y.C.,4372,3
5/8/2021 0:00,N.Y.C.,4179,4
5/8/2021 1:00,N.Y.C.,4014,5
5/8/2021 2:00,N.Y.C.,3890,6
5/8/2021 3:00,N.Y.C.,3804,7
5/8/2021 4:00,N.Y.C.,3753,8
5/8/2021 5:00,N.Y.C.,3770,9
5/8/2021 6:00,N.Y.C.,3865,10
5/8/2021 7:00,N.Y.C.,4062,11
5/8/2021 8:00,N.Y.C.,4270,12
5/8/2021 9:00,N.Y.C.,4462,13
5/8/2021 10:00,N.Y.C.,4621,14
5/8/2021 11:00,N.Y.C.,4737,15
5/8/2021 12:00,N.Y.C.,4777,16
5/8/2021 13:00,N.Y.C.,4780,17
5/8/2021 14:00,N.Y.C.,4795,18
5/8/2021 15:00,N.Y.C.,4801,19
5/8/2021 16:00,N.Y.C.,4809,20
5/8/2021 17:00,N.Y.C.,4819,21
5/8/2021 18:00,N.Y.C.,4852,22
5/8/2021 19:00,N.Y.C.,4834,23
5/8/2021 20:00,N.Y.C.,4858,0
5/8/2021 21:00,N.Y.C.,4752,1
5/8/2021 22:00,N.Y.C.,4582,2
5/8/2021 23:00,N.Y.C.,4376,3
5/9/2021 0:00,N.Y.C.,4119,4
5/9/2021 1:00,N.Y.C.,3959,5
5/9/2021 2:00,N.Y.C.,3824,6
5/9/2021 3:00,N.Y.C.,3730,7
5/9/2021 4:00,N.Y.C.,3670,8
5/9/2021 5:00,N.Y.C.,3673,9
5/9/2021 6:00,N.Y.C.,3713,10
